data;Rt_positivi;Rt_sintomatici;Nuovi_casi;Deceduti;Dimessi_Guariti;Ricoverati
15/05/20;;;0;0;4;4
16/05/20;;;0;0;1;3
17/05/20;;;0;0;8;3
18/05/20;;;0;0;1;2
19/05/20;;;0;0;0;2
20/05/20;;;0;0;7;2
21/05/20;;;0;0;0;2
22/05/20;;;0;0;0;2
23/05/20;;;0;0;5;2
24/05/20;;;0;0;0;2
25/05/20;;;0;0;1;1
26/05/20;;;0;0;1;1
27/05/20;;;0;0;3;1
28/05/20;;;0;0;0;1
29/05/20;;;0;0;1;0
30/05/20;;;0;0;1;0
31/05/20;;;0;0;0;0
01/06/20;;;0;0;0;0
02/06/20;;;0;0;0;0
03/06/20;;;0;0;1;0
04/06/20;;;0;0;1;0
05/06/20;;;0;0;1;0
06/06/20;;;0;0;0;0
07/06/20;;;0;0;0;0
08/06/20;;;0;0;0;0
09/06/20;;;0;0;0;0
10/06/20;;;0;0;1;0
11/06/20;;;0;0;1;0
12/06/20;;;0;0;0;0
13/06/20;;;0;0;0;0
14/06/20;;;0;0;0;0
15/06/20;;;0;0;0;0
16/06/20;;;0;0;0;0
17/06/20;;;0;0;0;0
18/06/20;;;1;0;0;0
19/06/20;;;0;0;0;0
20/06/20;;;-1;0;0;0
21/06/20;;;0;0;0;0
22/06/20;;;0;0;0;0
23/06/20;;;0;0;0;0
24/06/20;;;0;0;0;0
25/06/20;;;0;0;0;0
26/06/20;;;0;0;0;0
27/06/20;;;0;0;0;0
28/06/20;;;1;0;0;0
29/06/20;;;0;0;0;0
30/06/20;;;0;0;0;0
01/07/20;;;0;0;0;0
02/07/20;;;0;0;0;0
03/07/20;;;0;0;0;0
04/07/20;;;0;0;0;0
05/07/20;;;0;0;0;0
06/07/20;;;0;0;0;0
07/07/20;;;0;0;0;0
08/07/20;;;0;0;0;0
09/07/20;;;0;0;0;0
10/07/20;;;1;0;0;0
11/07/20;;;0;0;0;0
12/07/20;;;1;0;0;0
13/07/20;;;0;0;0;0
14/07/20;;;0;0;0;0
15/07/20;;;0;0;0;0
16/07/20;;;0;0;1;0
17/07/20;;;0;0;0;0
18/07/20;;;0;0;0;0
19/07/20;;;0;0;0;0
20/07/20;;;0;0;0;0
21/07/20;;;0;0;0;0
22/07/20;;;0;0;0;0
23/07/20;;;0;0;0;0
24/07/20;;;0;0;0;0
25/07/20;;;0;0;0;0
26/07/20;;;0;0;0;0
27/07/20;;;0;0;0;0
28/07/20;;;0;0;0;0
29/07/20;;;0;0;0;0
30/07/20;;;0;0;0;0
31/07/20;;;0;0;0;0
01/08/20;;;0;0;0;0
02/08/20;;;0;0;0;0
03/08/20;;;0;0;0;0
04/08/20;;;0;0;0;0
05/08/20;;;0;0;0;0
06/08/20;;;0;0;0;0
07/08/20;;;1;0;0;0
08/08/20;;;0;0;0;0
09/08/20;;;0;0;1;0
10/08/20;;;0;0;0;0
11/08/20;;;0;0;0;0
12/08/20;;;0;0;0;0
13/08/20;;;2;0;0;0
14/08/20;;;0;0;0;0
15/08/20;;;0;0;0;0
16/08/20;1,983567597;1,983567597;0;0;0;0
17/08/20;1,794216355;1,794216355;2;0;0;0
18/08/20;1,697263688;1,697263688;1;0;0;1
19/08/20;1,562888916;1,562888916;0;0;0;1
20/08/20;1,395785017;1,395785017;0;0;2;1
21/08/20;1,262166677;1,262166677;0;0;0;1
22/08/20;1,118971819;1,118971819;1;0;0;1
23/08/20;0,989559834;0,989559834;0;0;0;1
24/08/20;0,914132361;0,914132361;0;0;0;1
25/08/20;0,847549969;0,847549969;0;0;0;1
26/08/20;0,789173462;0,789173462;1;0;0;1
27/08/20;0,738418338;0,738418338;0;0;0;1
28/08/20;0,694755904;0,694755904;1;0;0;1
29/08/20;0,645627021;0,645627021;0;0;0;1
30/08/20;0,58013382;0,58013382;0;0;0;1
31/08/20;0,449830694;0,449830694;3;0;0;1
01/09/20;0,434567563;0,434567563;0;0;0;1
02/09/20;0,44133687;0,44133687;0;0;0;1
03/09/20;0,4706116;0,4706116;2;0;0;1
04/09/20;0,495054394;0,495054394;4;0;0;1
05/09/20;0,540092283;0,540092283;0;0;0;1
06/09/20;0,569718073;0,569718073;0;0;0;1
07/09/20;0,514860156;0,514860156;5;0;0;1
08/09/20;0,491432121;0,491432121;0;0;0;1
09/09/20;0,497517907;0,497517907;0;0;0;1
10/09/20;0,53362023;0,53362023;0;0;0;1
11/09/20;0,602650681;0,602650681;0;0;0;1
12/09/20;0,656826853;0,656826853;0;0;0;0
13/09/20;0,665218612;0,665218612;0;0;1;0
14/09/20;0,567800086;0,567800086;0;0;0;0
15/09/20;;;0;0;0;0
16/09/20;;;0;0;0;0
17/09/20;;;0;0;0;0
18/09/20;;;0;0;0;0
19/09/20;;;0;0;0;0
20/09/20;;;0;0;0;0
21/09/20;;;0;0;0;0
22/09/20;;;0;0;0;0
23/09/20;;;2;0;0;0
24/09/20;;;1;0;0;0
25/09/20;;;0;0;0;0
26/09/20;;;0;0;0;0
27/09/20;;;0;0;0;0
28/09/20;;;0;0;0;0
29/09/20;;;0;0;0;0
30/09/20;;;0;0;0;0
01/10/20;2,334810009;2,334810009;0;0;16;0
02/10/20;2,259995317;2,259995317;0;0;0;0
03/10/20;2,111236959;2,111236959;0;0;0;0
04/10/20;2,001271759;2,001271759;2;0;0;0
05/10/20;1,983351672;1,983351672;0;0;2;0
06/10/20;1,910143806;1,910143806;1;0;2;0
07/10/20;1,784566691;1,784566691;1;0;1;0
08/10/20;1,611782733;1,611782733;2;0;2;0
09/10/20;1,399255481;1,399255481;1;0;0;0
10/10/20;1,263607728;1,263607728;1;0;0;0
11/10/20;1,153057459;1,153057459;0;0;0;0
12/10/20;1,107458878;1,107458878;0;0;0;0
13/10/20;1,089978968;1,089978968;0;0;0;0
14/10/20;1,087168869;1,087168869;0;0;0;0
15/10/20;1,182070049;1,182070049;0;0;0;0
16/10/20;1,238382205;1,238382205;0;0;0;0
17/10/20;1,333845159;1,333845159;2;0;0;0
18/10/20;1,498819446;1,498819446;2;0;0;0
19/10/20;1,647521671;1,647521671;1;0;2;0
20/10/20;1,85004808;1,841726538;9;0;0;0
21/10/20;2,069118152;2,054764221;7;0;0;0
22/10/20;2,322570646;2,304705872;0;0;1;0
23/10/20;2,543550888;2,523637684;3;0;0;0
24/10/20;2,606163519;2,585905422;14;0;0;0
25/10/20;2,651904939;2,628705578;23;0;5;0
26/10/20;2,701481831;2,67810365;5;0;7;0
27/10/20;2,664044046;2,642368769;10;0;0;0
28/10/20;2,593942126;2,575716751;3;0;0;0
29/10/20;2,559016054;2,545238799;4;0;0;0
30/10/20;2,476480463;2,468292467;2;0;0;0
31/10/20;2,417918785;2,416065918;1;0;0;0
01/11/20;2,317825247;2,323221294;9;0;0;0
02/11/20;2,193745112;2,206722267;12;0;0;0
03/11/20;2,110669889;2,122416606;19;0;0;2
04/11/20;2,04234298;2,05394741;40;0;0;5
05/11/20;2,01163378;2,024565418;4;0;0;8
06/11/20;1,983208168;1,997661857;60;0;0;15
07/11/20;1,936902614;1,952751652;35;0;0;17
08/11/20;1,877902525;1,891949694;17;0;18;17
09/11/20;1,830327811;1,843205801;48;0;0;20
10/11/20;1,773278925;1,784744003;34;0;0;24
11/11/20;1,70881173;1,718934123;35;0;0;24
12/11/20;1,631141702;1,63975187;13;0;0;28
13/11/20;1,547027523;1,554071892;21;0;0;29
14/11/20;1,453001289;1,458391577;21;0;16;30
15/11/20;1,375493108;1,379454526;45;0;14;32
16/11/20;1,302057552;1,304578796;21;0;0;32
17/11/20;1,226763675;1,228794197;205;0;0;30
18/11/20;1,156441379;1,157980253;69;0;29;44
19/11/20;1,081026757;1,082043153;54;0;18;43
20/11/20;1,014393502;1,014902407;97;0;14;51
21/11/20;0,951170915;0,951170915;1;0;0;53
22/11/20;0,892976464;0,892976464;67;0;3;53
23/11/20;0,833604938;0,833604938;0;0;0;53
24/11/20;0,77652117;0,77652117;1;0;75;40
25/11/20;0,727978453;0,727978453;53;0;39;40
26/11/20;0,687243322;0,687243322;59;0;41;41
27/11/20;0,654556848;0,654556848;87;0;69;41
28/11/20;0,637139232;0,637139232;59;3;7;39
29/11/20;0,614325893;0,614325893;38;0;0;40
30/11/20;0,597245674;0,597245674;97;4;24;40
01/12/20;0,595995067;0,595995067;0;1;48;36
02/12/20;0,604760458;0,604760458;28;0;76;36
03/12/20;0,61919143;0,618306658;31;0;93;36
04/12/20;0,62770016;0,62595953;42;0;8;36
05/12/20;0,643600486;0,641133325;73;0;0;35
06/12/20;0,68320509;0,680185143;85;0;129;35
07/12/20;0,726350788;0,722895334;40;4;5;35
08/12/20;0,766915765;0,763190346;0;1;100;34
09/12/20;0,806192572;0,802304812;45;0;21;35
10/12/20;0,845175262;0,841281025;0;2;55;35
11/12/20;0,877834543;0,874085214;10;0;50;37
12/12/20;0,909260541;0,905774365;39;1;0;37
13/12/20;0,927160051;0,924172789;15;1;15;36
14/12/20;0,934472173;0,932207327;11;1;91;38
15/12/20;0,932850959;0,931404349;47;0;54;37
16/12/20;0,923482615;0,922996877;22;0;42;37
17/12/20;0,91161277;0,912390074;13;0;43;35
18/12/20;0,88623678;0,887955355;9;3;64;36
19/12/20;0,856784752;0,859237655;35;3;84;38
20/12/20;0,823995207;0,82553392;6;0;0;38
21/12/20;0,797962407;0,798658717;14;2;77;37
22/12/20;0,775418079;0,775285699;2;2;36;34
23/12/20;0,76547207;0,76464808;4;0;32;33
24/12/20;0,756378673;0,754857724;12;0;46;31
25/12/20;0,756130485;0,753992214;1;0;0;27
26/12/20;0,756780879;0,754048482;37;0;9;26
27/12/20;0,758462017;0,755111294;1;2;27;25
28/12/20;0,769983244;0,766054248;-1;0;13;24
29/12/20;0,766430005;0,761815579;6;0;22;24
30/12/20;0,749561628;0,74413753;5;0;19;22
31/12/20;0,745628396;0,740911901;4;0;6;21
01/01/21;0,762820715;0,759161393;12;0;9;22
02/01/21;0,797261823;0,795140212;20;0;12;22
03/01/21;0,813111151;0,813276228;0;1;29;24
04/01/21;0,84316389;0,84538939;22;0;21;22
05/01/21;0,88836028;0,892346356;2;2;17;22
06/01/21;0,945906351;0,951565991;0;0;8;22
07/01/21;1,001858239;1,00886399;32;0;40;24
08/01/21;1,089156403;1,097394977;21;0;10;20
09/01/21;1,179768854;1,188994365;48;0;2;20
10/01/21;1,2666691;1,276391389;6;0;5;20
11/01/21;1,331770416;1,3414638;46;0;12;20
12/01/21;1,379295507;1,388270487;2;0;11;21
13/01/21;1,386360763;1,393695576;16;0;4;21
14/01/21;1,372138044;1,377327785;0;0;19;22
15/01/21;1,340425686;1,34311019;41;0;30;22
16/01/21;1,306907767;1,306907767;14;0;0;22
17/01/21;1,258028091;1,258028091;11;0;8;21
18/01/21;1,192823217;1,192823217;15;0;24;21
19/01/21;1,136814734;1,136814734;0;0;12;20
20/01/21;1,07177694;1,07177694;21;0;20;20
21/01/21;1,002767526;1,002767526;10;0;14;19
22/01/21;0,935899716;0,935899716;1;1;70;18
23/01/21;0,871395169;0,871395169;12;0;23;19
24/01/21;0,813933776;0,813933776;9;0;16;18
25/01/21;0,758270961;0,758270961;6;0;15;18
26/01/21;0,725965408;0,725965408;19;1;25;17
27/01/21;0,702226739;0,702226739;4;0;45;17
28/01/21;0,684009413;0,684009413;15;1;20;17
29/01/21;0,662758641;0,662758641;9;0;23;17
30/01/21;0,645283514;0,645283514;6;0;8;17
31/01/21;0,624115747;0,624115747;5;0;6;16
01/02/21;0,611147248;0,611147248;0;0;22;16
02/02/21;0,608368975;0,608368975;6;0;12;15
03/02/21;0,603591136;0,603591136;6;0;14;15
04/02/21;0,607620533;0,607620533;6;1;14;12
05/02/21;0,595056232;0,595056232;5;0;16;11
06/02/21;0,571691123;0,571691123;2;0;4;11
07/02/21;0,559698244;0,559698244;5;0;9;11
08/02/21;0,55397276;0,55397276;-2;0;31;9
09/02/21;0,535681781;0,535681781;15;0;28;10
10/02/21;0,529757023;0,529757023;5;0;5;11
11/02/21;0,546220714;0,546220714;8;0;4;11
12/02/21;0,576294789;0,576294789;8;0;6;11
13/02/21;0,607859784;0,607859784;11;0;18;12
14/02/21;0,642358148;0,642358148;12;0;4;10
15/02/21;0,690100296;0,690100296;0;0;15;7
16/02/21;0,733617551;0,733617551;9;0;11;8
17/02/21;0,779845;0,779845;6;0;2;8
18/02/21;0,852094153;0,852094153;11;0;7;6
19/02/21;0,919032747;0,919032747;11;0;4;6
20/02/21;0,980894227;0,980894227;15;0;2;6
21/02/21;1,040547722;1,040547722;1;0;3;6
22/02/21;1,09327856;1,09327856;0;0;9;6
23/02/21;1,137439629;1,137439629;9;0;18;7
24/02/21;1,206546192;1,206546192;13;0;2;7
25/02/21;1,29713848;1,29713848;16;0;10;8
26/02/21;1,399839054;1,399839054;11;0;6;8
27/02/21;1,498318359;1,498318359;15;0;9;8
28/02/21;1,627389504;1,627389504;8;0;1;9
01/03/21;1,772012659;1,772012659;0;0;8;9
02/03/21;1,888634094;1,888634094;15;0;1;9
03/03/21;2,008767192;2,008767192;10;0;11;9
04/03/21;2,113698003;2,113698003;27;0;8;9
05/03/21;2,18698382;2,18698382;22;0;6;11
06/03/21;2,245202896;2,245202896;38;0;1;16
07/03/21;2,226035189;2,226035189;8;0;1;16
08/03/21;2,158083773;2,158083773;0;0;12;16
09/03/21;2,080145621;2,080145621;52;0;15;19
10/03/21;2,010470573;2,010470573;41;0;7;16
11/03/21;1,936256585;1,936256585;51;1;7;18
12/03/21;1,853094257;1,853094257;59;0;3;18
13/03/21;1,753687161;1,753687161;36;0;0;19
14/03/21;1,650408538;1,650408538;47;1;1;20
15/03/21;1,562676708;1,562676708;1;0;0;22
16/03/21;1,4803672;1,4803672;62;1;9;25
17/03/21;1,420854683;1,420854683;45;0;0;26
18/03/21;1,36149703;1,36149703;55;0;18;26
19/03/21;1,307305911;1,307305911;52;3;10;30
20/03/21;1,258219859;1,258219859;50;0;3;31
21/03/21;1,209247846;1,209247846;46;0;9;29
22/03/21;1,176170676;1,176170676;2;0;18;30
23/03/21;1,139592914;1,139592914;55;0;10;32
24/03/21;1,101341271;1,101341271;56;0;30;32
25/03/21;1,075403479;1,075403479;38;0;19;29
26/03/21;1,058437579;1,058437579;47;0;47;27
27/03/21;1,040657928;1,040657928;67;1;1;31
28/03/21;1,020770328;1,021351552;57;0;18;33
29/03/21;0,995212793;0,996308298;8;0;51;36
30/03/21;0,962898308;0,96441381;62;2;37;34
31/03/21;0,925890366;0,927754563;52;0;26;35
01/04/21;0,8936908;0,895829615;80;1;49;41
02/04/21;0,864629297;0,866944591;85;1;63;40
03/04/21;0,840571583;0,842971743;61;0;23;40
04/04/21;0,824288153;0,826683691;58;1;17;39
05/04/21;0,809348423;0,811679059;1;0;23;40
06/04/21;0,800885891;0,803070662;59;2;79;40
07/04/21;0,79690641;0,798844971;49;1;59;40
08/04/21;0,788128146;0,789782877;79;2;26;43
09/04/21;0,777767445;0,779065195;68;0;55;43
10/04/21;0,775464026;0,77629018;46;0;39;43
11/04/21;0,778437657;0,778422923;58;0;20;43
12/04/21;0,78001986;0,77927719;0;0;68;37
13/04/21;0,783812363;0,782439081;84;0;71;37
14/04/21;0,777425116;0,775559153;61;0;22;37
15/04/21;0,759861752;0,757648366;52;0;53;39
16/04/21;0,740077153;0,737632564;47;0;58;39
17/04/21;0,710071422;0,707524307;53;0;19;32
18/04/21;0,690308406;0,687746298;42;0;23;32
19/04/21;0,670136198;0,667697122;3;6;75;42
20/04/21;0,653778223;0,651569769;70;1;53;44
21/04/21;0,649431889;0,647535235;54;1;70;46
22/04/21;0,640083803;0,638681635;64;0;66;46
23/04/21;0,627232635;0,626478089;36;3;60;44
24/04/21;0,629548086;0,629548086;44;0;54;45
25/04/21;0,643431973;0,643431973;46;0;50;45
26/04/21;0,669366818;0,669366818;0;1;48;45
27/04/21;0,722138938;0,722138938;66;0;96;44
28/04/21;0,784853802;0,784853802;42;2;57;43
29/04/21;0,863724056;0,863724056;54;0;71;41
30/04/21;0,936803822;0,936803822;60;0;51;38
01/05/21;0,989688342;0,989688342;37;1;28;35
02/05/21;1,02278568;1,02278568;27;2;3;37
03/05/21;1,028823062;1,028823062;3;1;63;35
04/05/21;1,017221612;1,017221612;55;0;43;34
05/05/21;1,009585693;1,009585693;2;0;92;35
06/05/21;0,997432867;0,997432867;67;2;35;34
07/05/21;0,982473465;0,982473465;62;2;61;35
08/05/21;0,973669024;0,973669024;42;1;23;32
09/05/21;0,965855428;0,965855428;37;1;4;32
10/05/21;0,95955494;0,95955494;6;1;66;33
11/05/21;0,966649292;0,966649292;73;1;33;29
12/05/21;0,996410211;0,996410211;31;1;85;23
13/05/21;1,055800302;1,055800302;41;0;97;27
14/05/21;1,128891733;1,128891733;41;0;22;28
15/05/21;1,213208194;1,213208194;32;0;32;27
16/05/21;1,280989176;1,280989176;37;1;14;22
17/05/21;1,322266444;1,322266444;0;0;76;24
18/05/21;1,346265814;1,346265814;20;0;58;23
19/05/21;1,337329662;1,337329662;4;0;12;24
20/05/21;1,314152757;1,314152757;90;1;63;21
21/05/21;1,275668514;1,275668514;41;0;40;26
22/05/21;1,223184195;1,223184195;15;0;21;22
23/05/21;1,157672377;1,157672377;17;1;0;20
24/05/21;1,093244327;1,093244327;2;0;36;21
25/05/21;1,006282237;1,006282237;32;1;73;22
26/05/21;0,91579737;0,91579737;18;1;20;19
27/05/21;0,812036698;0,812036698;31;1;28;20
28/05/21;0,713059114;0,713059114;9;1;66;21
29/05/21;0,631493168;0,631493168;5;0;37;21
30/05/21;0,564814544;0,564814544;9;0;26;20
31/05/21;0,507553148;0,507553148;0;0;75;20
01/06/21;0,458106045;0,458106045;9;0;106;20
02/06/21;0,433706023;0,433706023;10;0;20;18
03/06/21;0,426187519;0,426187519;1;0;43;20
04/06/21;0,440217159;0,440217159;17;0;37;20
05/06/21;0,459595046;0,459595046;6;0;22;20
06/06/21;0,490019513;0,490019513;9;0;40;17
07/06/21;0,534651461;0,534651461;1;2;25;16
08/06/21;0,610467155;0,610467155;13;1;37;16
09/06/21;0,684445333;0,684445333;5;1;38;15
10/06/21;0,75450966;0,75450966;6;1;15;14
11/06/21;0,833698877;0,833698877;4;0;14;13
12/06/21;0,890539148;0,890539148;5;0;0;12
13/06/21;0,947264513;0,947264513;12;0;17;11
14/06/21;0,998883059;0,998883059;1;0;11;12
15/06/21;1,01199149;1,01199149;8;0;14;12
16/06/21;1,033238441;1,033238441;15;0;4;11
17/06/21;1,021407168;1,021407168;6;0;9;10
18/06/21;1,002975343;1,002975343;8;0;2;7
19/06/21;0,97291422;0,97291422;4;1;17;7
20/06/21;0,929562847;0,929562847;3;0;1;6
21/06/21;0,863093095;0,863093095;0;0;9;6
22/06/21;0,810983861;0,810983861;3;0;25;6
23/06/21;0,76806528;0,76806528;4;0;8;6
24/06/21;0,733826753;0,733826753;2;0;2;5
25/06/21;0,700943843;0,700943843;-5;0;1;4
26/06/21;0,678082252;0,678082252;2;0;14;3
27/06/21;0,659826122;0,659826122;2;0;3;3
28/06/21;0,644641924;0,644641924;2;0;3;3
29/06/21;0,649671179;0,649671179;3;0;4;4
30/06/21;0,652820999;0,652820999;9;0;2;4
01/07/21;0,650089924;0,650089924;2;1;2;4
02/07/21;0,64194311;0,64194311;0;0;4;4
03/07/21;0,630122031;0,630122031;1;0;0;4
04/07/21;0,63010091;0,63010091;3;0;2;4
05/07/21;0,62498997;0,62498997;0;0;0;4
06/07/21;0,601122938;0,601122938;6;0;4;4
07/07/21;0,603122959;0,603122959;2;0;13;4
08/07/21;0,620616664;0,620616664;4;0;5;3
09/07/21;0,627660811;0,627660811;9;0;5;1
10/07/21;0,664740643;0,664740643;4;0;4;1
11/07/21;0,70808576;0,70808576;1;0;0;1
12/07/21;0,75069534;0,75069534;2;0;2;2
13/07/21;0,793677272;0,793677272;1;0;1;2
14/07/21;0,857926707;0,857926707;2;0;4;2
15/07/21;0,921752413;0,921752413;0;0;3;2
16/07/21;1,047419148;1,047419148;2;0;4;2
17/07/21;1,19949514;1,19949514;4;0;2;2
18/07/21;1,425058934;1,425058934;3;0;2;2
19/07/21;1,662552375;1,662552375;3;0;7;2
20/07/21;1,883404574;1,883404574;10;0;7;2
21/07/21;2,081546908;2,081546908;12;0;8;1
22/07/21;2,233261241;2,233261241;12;0;1;1
23/07/21;2,346357872;2,346357872;16;0;3;1
24/07/21;2,428128548;2,428128548;10;0;2;1
25/07/21;2,449349457;2,449349457;14;0;1;1
26/07/21;2,431654566;2,431654566;1;0;1;1
27/07/21;2,316842615;2,316842615;17;0;1;2
28/07/21;2,166449044;2,166449044;25;0;4;2
29/07/21;1,948240383;1,948240383;21;0;5;2
30/07/21;1,756223756;1,756223756;11;0;1;2
31/07/21;1,596882507;1,596882507;15;0;4;2
01/08/21;1,505595296;1,505595296;2;0;9;2
02/08/21;1,432354461;1,432354461;7;0;1;4
03/08/21;1,385513695;1,385513695;20;0;16;4
04/08/21;1,338489607;1,338489607;18;0;5;4
05/08/21;1,293822441;1,293822441;37;0;4;4
06/08/21;1,246878963;1,246878963;29;0;7;5
07/08/21;1,209022413;1,209022413;21;1;14;5
08/08/21;1,177775754;1,177775754;7;0;7;7
09/08/21;1,15158338;1,15158338;13;0;3;7
10/08/21;1,138745766;1,138745766;14;0;19;3
11/08/21;1,121697446;1,121697446;18;0;7;4
12/08/21;1,103108375;1,103108375;23;0;21;4
13/08/21;1,08577684;1,08577684;20;0;15;5
14/08/21;1,063777586;1,063777586;17;0;7;5
15/08/21;1,042506598;1,042506598;1;0;15;5
16/08/21;1,017065779;1,017065779;11;0;4;5
17/08/21;1,003752725;1,003752725;29;0;0;5
18/08/21;0,992712326;0,992712326;16;0;35;5
19/08/21;0,986727697;0,985263841;21;0;50;5
20/08/21;1,015980234;1,013497311;30;0;8;6
21/08/21;1,039860279;1,036570034;20;0;4;6
22/08/21;1,0587394;1,054813645;2;0;12;6
23/08/21;1,094385689;1,090121368;53;0;5;6
24/08/21;1,133721291;1,129280371;36;0;36;8
25/08/21;1,171656248;1,167246497;38;0;23;9
26/08/21;1,203649488;1,19947076;32;0;4;10
27/08/21;1,231869141;1,226911499;34;0;17;10
28/08/21;1,246102405;1,240782402;26;1;10;10
29/08/21;1,234901632;1,229552388;-1;0;14;10
30/08/21;1,208750216;1,20381317;13;0;0;11
31/08/21;1,162982974;1,158632618;18;1;19;11
01/09/21;1,11983094;1,116494129;34;0;35;11
02/09/21;1,056368045;1,053702709;9;0;24;13
03/09/21;1,007756287;1,005837223;23;3;29;12
04/09/21;0,95901558;0,957805562;23;1;29;13
05/09/21;0,918064882;0,917573674;4;0;0;12
06/09/21;0,895301996;0,895600673;20;0;55;15
07/09/21;0,885574891;0,886731749;26;0;45;15
08/09/21;0,886426706;0,88850329;26;0;37;16
09/09/21;0,912682656;0,915869867;43;0;0;13
10/09/21;0,93392792;0,938100793;30;0;31;12
11/09/21;0,967544978;0,972489843;32;1;27;10
12/09/21;1,001902141;1,007264784;11;0;0;10
13/09/21;1,038004529;1,043536688;34;0;22;12
14/09/21;1,065105536;1,070253902;9;0;9;13
15/09/21;1,092256116;1,09675845;53;0;18;15
16/09/21;1,126845632;1,13060243;28;1;24;12
17/09/21;1,131489257;1,134266254;19;0;0;10
18/09/21;1,136282693;1,138062609;18;0;39;10
19/09/21;1,136261882;1,137022156;0;0;0;8
20/09/21;1,112701525;1,112307717;34;0;7;9
21/09/21;1,083546676;1,082001375;40;1;49;11
22/09/21;1,043457336;1,040740522;35;1;77;11
23/09/21;1,002507163;0,998660166;18;0;3;11
24/09/21;0,968599621;0,964916474;15;1;78;8
25/09/21;0,936980869;0,933583575;13;0;45;8
26/09/21;0,915904223;0,912949737;3;0;0;7
27/09/21;0,903009293;0,900701524;17;0;19;9
28/09/21;0,896709435;0,895171948;12;1;36;11
29/09/21;0,886446098;0,885835;33;0;31;8
30/09/21;0,881253019;0,881744691;8;0;7;9
01/10/21;0,874163612;0,87558777;28;0;31;11
02/10/21;0,879147028;0,881441526;21;0;68;15
03/10/21;0,889226933;0,892244378;1;0;-58;13
04/10/21;0,903470342;0,907059672;13;0;100;13
05/10/21;0,912567163;0,916541113;12;0;13;13
06/10/21;0,926909893;0,931095552;23;0;27;13
07/10/21;0,929655192;0,933753818;39;1;12;11
08/10/21;0,958944373;0,96285736;17;0;26;11
09/10/21;0,976918005;0,980397227;16;0;0;8
10/10/21;0,995331615;0,998197286;0;0;5;7
